ra,dec,id,name,mag,bv
43.564583,52.7625, 854, 18Tau Per,3.95,0.74
43.4275,38.3375, 855, 20    Per,5.33,0.41
43.987083,61.521111, 860,HR 860,5.59,0.45
43.397083,-22.376389, 862,HR 862,5.95,1.04
43.393333,-38.436944, 863,   Psi For,5.92,0.44
43.952083,18.331667, 867, 45Rho2Ari,5.91,1.47
43.470417,-49.890278, 868,HR 868,4.0,2.11
44.10875,18.023056, 869, 46Rho3Ari,5.63,0.43
44.0575,8.381667, 870,HR 870,5.97,0.48
42.61875,-75.066944, 872,   Nu  Hyi,4.75,1.33
44.322083,31.934167, 873, 21    Per,5.11,-0.01
44.107083,-8.898056, 874,  3Eta Eri,3.89,1.11
44.155833,-3.712222, 875,HR 875,5.17,0.08
44.521667,20.668611, 878, 47    Ari,5.8,0.41
44.690417,39.662778, 879, 22Pi  Per,4.7,0.06
46.5325,79.418611, 881,HR 881,5.49,1.57
44.765417,35.183056, 882, 24    Per,4.93,1.23
44.34875,-23.861944, 883,  4    Eri,5.45,0.23
44.957917,47.220833, 885,HR 885,5.47,0.89
44.91625,41.033056, 886,HR 886,5.89,1.44
44.802917,21.340278, 887, 48Eps Ari,4.63,0.04
44.802917,21.340278, 888, 48Eps Ari,4.63,0.04
44.52375,-23.606111, 889,  6    Eri,5.84,1.33
45.2175,52.351667, 890,HR 890,5.28,-0.05
44.675,-2.7825, 892,HR 892,5.23,0.0
44.92875,8.9075, 896, 91Lam Cet,4.7,-0.12
44.565417,-40.304722, 897,   The1Eri,3.24,0.14
44.567917,-40.304444, 898,   The2Eri,4.35,0.08
44.921667,-2.465, 899,  5    Eri,5.56,-0.08
44.900417,-25.274167, 901,   Zet For,5.71,0.4
45.18375,10.870278, 902,HR 902,5.95,1.59
45.475417,26.462222, 905, 49    Ari,5.9,0.14
47.928333,81.470556, 906,HR 906,5.95,0.15
45.291667,-7.662778, 907,  8Rho1Eri,5.75,1.05
44.699167,-64.071389, 909,   Bet Hor,4.99,0.13
45.59375,4.352778, 910, 93    Cet,5.61,-0.1
45.57,4.089722, 911, 92Alp Cet,2.53,1.64
45.48375,-9.961389, 912,HR 912,5.83,1.11
45.407083,-28.091667, 914,   Eps For,5.89,0.79
46.199167,53.506389, 915, 23Gam Per,2.93,0.7
45.67625,-7.685278, 917,  9Rho2Eri,5.32,0.94
46.385,56.705833, 918,HR 918,4.76,1.02
45.597917,-23.624444, 919, 11Tau3Eri,4.09,0.16
46.294167,38.840278, 921, 25Rho Per,3.39,1.65
46.829167,64.057778, 922,HR 922,5.89,-0.03
46.068333,-7.600833, 925, 10Rho3Eri,5.26,0.2
45.732917,-46.975, 929,HR 929,5.82,1.3
46.59875,13.187222, 931,HR 931,5.62,1.08
47.984583,74.393611, 932,HR 932,4.87,0.02
45.903333,-59.737778, 934,   Mu  Hor,5.11,0.34
46.639583,-6.088611, 935,HR 935,5.27,1.6
47.042083,40.955556, 936, 26Bet Per,2.12,-0.05
47.266667,49.613333, 937,   Iot Per,4.05,0.59
45.564167,-71.9025, 939,   The Hyi,5.53,-0.14
47.374167,44.857222, 941, 27Kap Per,3.8,0.98
47.402917,29.076944, 944, 55    Ari,5.72,0.12
47.8225,39.611667, 947, 28Ome Per,4.63,1.11
47.662083,11.8725, 948,HR 948,5.98,-0.06
47.9075,19.726667, 951, 57Del Ari,4.35,1.03
48.059167,27.256944, 954, 56    Ari,5.79,-0.12
48.35,48.176944, 956,HR 956,5.9,0.97
48.11,6.660833, 958,HR 958,5.56,1.08
50.082083,77.734722, 961,HR 961,5.45,0.19
48.193333,-1.196111, 962, 94    Cet,5.06,0.57
48.017917,-28.986944, 963,   Alp For,3.87,0.52
48.95,57.140833, 964,HR 964,5.79,0.73
53.08375,84.911111, 965,HR 965,5.61,0.92
48.1075,-44.419722, 968,HR 968,5.93,0.44
49.050833,50.937778, 969,HR 969,5.03,1.15
48.835417,30.556667, 971,HR 971,5.52,0.01
48.725417,21.044444, 972, 58Zet Ari,4.89,-0.01
48.138333,-57.321667, 977,HR 977,5.74,2.28
46.883333,-78.989444, 981,HR 981,5.57,0.3
49.4475,44.025, 982, 30    Per,5.47,-0.06
48.958333,-8.819722, 984, 13Zet Eri,4.8,0.23
49.9975,65.652222, 985,HR 985,4.84,-0.15
49.440833,39.283333, 986,HR 986,5.96,0.07
49.6575,50.222222, 987, 29    Per,5.15,-0.06
49.781667,50.095, 989, 31    Per,5.03,-0.06
49.6825,34.222778, 991,HR 991,4.82,1.49
49.593333,-0.930278, 992, 95    Cet,5.38,1.04
49.511667,-28.796944, 993,HR 993,5.91,0.33
49.592083,-22.511389, 994, 15    Eri,4.88,0.9
49.9825,27.071111, 995, 59    Ari,5.9,0.86
49.840417,3.370278, 996, 96Kap1Cet,4.83,0.68
49.671667,-18.559722, 997,HR 997,5.71,0.37
49.360833,-47.751667, 998,HR 998,5.85,1.24
50.085,29.048333, 999,HR 999,4.47,1.55
50.469167,49.070833,1001,HR1001,5.93,0.43
50.360417,43.329444,1002, 32    Per,4.95,0.04
49.879167,-21.757778,1003, 16Tau4Eri,3.69,1.62
49.895,-24.123056,1004,HR1004,5.61,1.66
50.306667,21.146944,1005, 61Tau1Ari,5.28,-0.07
49.4425,-62.575278,1006,   Zet1Ret,5.54,0.64
50.278333,3.675556,1007, 97Kap2Cet,5.69,0.97
49.982083,-43.069722,1008,HR1008,4.27,0.71
51.16875,64.586111,1009,HR1009,5.23,2.08
49.55375,-62.506389,1010,   Zet2Ret,5.24,0.6
50.805,49.213333,1011,HR1011,5.29,-0.07
50.549583,27.6075,1012, 62    Ari,5.52,1.1
50.688333,20.741944,1015, 63Tau2Ari,5.09,1.24
50.35,-23.635278,1016,HR1016,5.52,0.88
51.080833,49.861111,1017, 33Alp Per,1.79,0.48
51.12375,33.535833,1019,HR1019,5.61,-0.03
51.077083,24.724167,1022, 64    Ari,5.5,1.19
48.99,-77.388333,1025,   Iot Hyi,5.52,0.44
51.203333,9.028889,1030,  1Omi Tau,3.6,0.89
52.012917,49.062778,1034,HR1034,4.98,-0.09
52.267083,59.940278,1035,HR1035,4.21,0.41
52.218333,49.848333,1037,HR1037,5.58,-0.04
51.7925,9.732778,1038,  2Xi  Tau,3.74,-0.09
52.47875,58.878611,1040,HR1040,4.54,0.56
52.086667,33.8075,1041,HR1041,5.61,0.02
52.342083,49.508889,1044, 34    Per,4.67,-0.09
51.59375,-27.3175,1045,HR1045,5.93,0.94
52.500833,55.451944,1046,HR1046,5.09,0.05
52.004167,-11.286667,1050,HR1050,5.73,1.1
52.654167,48.103611,1051,HR1051,5.82,-0.04
52.64375,47.995278,1052, 35Sig Per,4.36,1.35
51.889167,-35.681389,1054,   Chi2For,5.71,1.29
52.412917,-6.805,1060,HR1060,5.99,1.02
52.602083,11.336389,1061,  4    Tau,5.14,-0.03
52.4,-12.674722,1062,HR1062,5.59,0.17
53.035833,48.023611,1063,HR1063,5.47,-0.1
51.400833,-69.336389,1064,HR1064,5.96,0.42
52.836667,27.571944,1065,HR1065,5.96,
52.718333,12.936667,1066,  5    Tau,4.11,1.12
52.689167,6.188611,1067,HR1067,5.94,0.96
53.109583,46.056944,1069, 36    Per,5.31,0.4
52.654583,-5.075278,1070, 17    Eri,4.73,-0.09
53.4125,54.974722,1073,HR1073,5.98,0.11
53.166667,35.461667,1074,HR1074,5.9,-0.06
52.479167,-42.634167,1075,HR1075,5.78,0.22
53.39625,39.899444,1078,HR1078,5.81,0.11
53.15,9.373611,1079,  6    Tau,5.77,-0.08
52.654167,-47.375278,1081,HR1081,5.99,0.11
52.344583,-62.9375,1083,   Kap Ret,4.72,0.4
53.2325,-9.458333,1084, 18Eps Eri,3.73,0.88
53.610833,24.464444,1086,  7    Tau,5.92,0.13
54.1225,48.192778,1087, 37Psi Per,4.23,-0.06
53.447083,-21.632778,1088, 19Tau5Eri,4.27,-0.11
53.145,-50.378611,1090,HR1090,5.68,1.1
52.715,-66.489722,1092,HR1092,5.83,-0.06
53.990417,-11.193611,1098,HR1098,5.57,0.91
54.197083,0.587778,1099,HR1099,5.71,0.92
54.0725,-17.466944,1100, 20    Eri,5.23,-0.13
54.218333,0.401667,1101, 10    Tau,4.28,0.58
55.53875,63.216667,1105,HR1105,5.1,1.63
54.27375,-40.274722,1106,HR1106,4.58,1.04
62.50625,86.626111,1107,HR1107,5.86,0.37
54.621667,-7.391667,1108,HR1108,5.85,0.98
52.495,-78.351944,1109,HR1109,5.7,0.93
54.754583,-5.626111,1111, 21    Eri,5.96,0.92
55.677917,59.969444,1112,HR1112,5.76,1.71
55.282917,37.58,1113,HR1113,5.57,-0.07
54.962917,3.056944,1115, 12    Tau,5.57,0.94
55.159583,-5.210556,1121, 22    Eri,5.53,-0.15
55.73125,47.7875,1122, 39Del Per,3.01,-0.13
55.59375,33.965,1123, 40    Per,4.97,-0.01
56.50375,67.201667,1124,HR1124,5.8,0.35
55.57875,19.700278,1126, 13    Tau,5.69,-0.01
56.509583,63.345,1129,HR1129,4.8,0.8
56.079583,32.288333,1131, 38Omi Per,3.83,0.05
56.130833,36.46,1133,HR1133,5.59,0.06
55.562083,-31.938333,1134,   Del For,5.0,-0.16
56.298333,42.578611,1135, 41Nu  Per,3.77,0.42
55.812083,-9.763333,1136, 23Del Eri,3.54,0.92
57.3075,70.871111,1138,HR1138,5.44,0.09
55.890833,-10.485556,1139,HR1139,5.6,0.22
56.200833,24.289444,1140, 16    Tau,5.46,-0.04
56.497083,45.681944,1141,HR1141,5.66,-0.07
56.21875,24.113333,1142, 17    Tau,3.7,-0.11
55.70875,-37.313611,1143,HR1143,4.59,1.2
56.290417,24.839167,1144, 18    Tau,5.64,-0.07
56.302083,24.467222,1145, 19    Tau,4.3,-0.11
56.127083,-1.163056,1146, 24    Eri,5.25,-0.1
57.589583,71.332222,1148,   Gam Cam,4.63,0.03
56.456667,24.367778,1149, 20    Tau,3.87,-0.07
56.235417,-0.296667,1150, 25    Eri,5.55,1.42
56.476667,24.554722,1151, 21    Tau,5.76,-0.04
56.418333,6.05,1153, 29    Tau,5.35,-0.12
57.38,65.526111,1155,HR1155,4.47,1.88
56.581667,23.948333,1156, 23    Tau,4.18,-0.06
57.402917,63.297222,1158,HR1158,5.85,0.18
56.539583,6.803056,1159,HR1159,5.91,0.99
56.535417,-12.101667,1162, 26Pi  Eri,4.42,1.63
56.87125,24.105,1165, 25Eta Tau,2.87,-0.09
56.315833,-47.359722,1169,HR1169,5.73,0.96
56.614167,-29.338056,1171,   Sig For,5.9,0.12
57.087083,23.421111,1172,HR1172,5.45,-0.07
56.712083,-23.249722,1173, 27Tau6Eri,4.23,0.42
57.067917,11.143333,1174, 30    Tau,5.07,-0.13
56.05,-64.806944,1175,   Bet Ret,3.85,1.13
57.51875,44.967778,1176,HR1176,5.66,0.76
57.385833,33.091389,1177, 42    Per,5.11,0.07
57.290417,24.053333,1178, 27    Tau,3.63,-0.09
57.296667,24.136667,1180, 28    Tau,5.09,-0.08
56.915,-23.874722,1181, 28Tau7Eri,5.24,0.07
57.162083,0.227778,1182,HR1182,5.91,1.23
56.983333,-30.167778,1184,   Rho For,5.54,0.98
57.149167,-20.903056,1187,HR1187,5.81,1.64
57.57875,25.579444,1188,HR1188,5.26,0.21
57.1475,-37.622222,1189,HR1189,5.4,0.01
57.149583,-37.620556,1190,HR1190,4.73,-0.03
57.97375,34.359167,1191,HR1191,5.77,0.0
58.430417,57.975,1192,HR1192,5.8,0.18
57.36375,-36.200278,1195,HR1195,4.17,0.95
58.41125,48.650556,1198,HR1198,5.76,1.05
58.000833,6.534722,1199, 31    Tau,5.67,0.06
58.291667,17.326944,1201,HR1201,5.97,0.34
58.173333,-5.361389,1202, 30    Eri,5.48,-0.1
58.532917,31.883611,1203, 44Zet Per,2.85,0.12
59.35625,63.072222,1204,HR1204,5.03,-0.09
59.284583,61.108889,1205,HR1205,5.0,1.45
58.9925,47.871389,1207,HR1207,5.37,-0.08
56.809583,-74.238889,1208,   Gam Hyi,3.24,1.62
59.152083,50.695278,1210, 43    Per,5.28,0.41
58.572917,-2.954722,1212, 32    Eri,4.79,0.94
58.4275,-24.6125,1213, 33Tau8Eri,4.65,-0.13
58.412083,-34.732222,1214,HR1214,5.11,-0.13
59.119583,35.081111,1215,HR1215,5.49,-0.03
58.38875,-46.893611,1216,HR1216,5.93,1.24
58.817917,-12.099167,1217,HR1217,6.0,0.32
59.217083,22.478056,1218, 32    Tau,5.63,0.3
58.596667,-40.357222,1219,HR1219,5.71,0.6
59.463333,40.010278,1220, 45Eps Per,2.89,-0.18
59.74125,35.791111,1228, 46Xi  Per,4.04,0.01
62.511667,80.698611,1230,HR1230,5.1,0.56
59.5075,-13.508611,1231, 34Gam Eri,2.95,1.59
59.717917,-5.47,1232,HR1232,5.83,1.0
59.875417,-12.574167,1235,HR1235,5.6,1.48
60.203333,18.193889,1238,HR1238,5.89,0.32
60.17,12.490278,1239, 35Lam Tau,3.47,-0.12
59.98125,-24.016389,1240, 36Tau9Eri,4.66,-0.13
61.512917,68.68,1241,HR1241,5.87,1.54
61.113333,59.155556,1242,HR1242,5.06,0.5
60.442083,9.997778,1243,HR1243,5.67,0.02
60.383333,-1.549722,1244, 35    Eri,5.28,-0.15
60.169583,-30.490833,1246,HR1246,5.93,0.04
59.68625,-61.400278,1247,   Del Ret,4.56,1.62
60.652917,-0.268889,1249,HR1249,5.38,0.5
60.789167,5.989167,1251, 38Nu  Tau,3.91,0.03
61.090417,24.105833,1252, 36    Tau,5.47,0.86
60.935833,5.435556,1253, 40    Tau,5.33,-0.08
60.985833,8.197222,1254,HR1254,5.46,0.37
61.17375,22.081944,1256, 37    Tau,4.36,1.07
61.04125,2.826944,1257,HR1257,5.36,0.5
61.645833,50.351389,1261, 47Lam Per,4.29,0.02
61.334167,22.008889,1262, 39    Tau,5.9,0.62
60.224167,-62.159444,1264,   Gam Ret,4.51,1.65
61.094583,-12.7925,1265,HR1265,5.61,1.08
60.325833,-61.078889,1266,   Iot Ret,4.97,1.42
61.651667,27.6,1268, 41    Tau,5.2,-0.13
61.752083,29.001389,1269, 42Psi Tau,5.23,0.34
62.165417,47.7125,1273, 48    Per,4.04,-0.03
61.405833,-27.651667,1275,HR1275,5.59,0.31
62.1525,38.039722,1278, 50    Per,5.51,0.46
61.9975,17.339722,1280,HR1280,5.89,1.5
62.291667,19.609167,1283, 43Ome1Tau,5.5,1.07
62.256667,13.398333,1284,HR1284,5.95,0.05
62.745833,33.586667,1286,HR1286,5.72,1.44
62.707917,26.480833,1287, 44    Tau,5.41,0.34
62.324167,-16.385833,1288,HR1288,5.37,-0.15
67.054167,83.807778,1289,HR1289,5.57,-0.13
62.59375,-6.923889,1290, 37    Eri,5.44,0.94
62.834583,5.523056,1292, 45    Tau,5.72,0.36
62.69875,-8.819722,1293,HR1293,5.7,1.06
62.96625,-6.8375,1298, 38Omi1Eri,4.04,0.33
62.900833,-20.356111,1300,HR1300,5.79,0.18
62.710833,-41.993611,1302,   Del Hor,4.93,0.33
63.724583,48.409444,1303, 51Mu  Per,4.14,0.95
67.500417,83.340556,1304,HR1304,5.46,0.87
64.223333,61.850278,1305,HR1305,5.7,-0.14
63.722083,40.483611,1306, 52    Per,4.71,1.01
63.387917,7.716111,1309, 46    Tau,5.29,0.36
63.485,9.263611,1311, 47    Tau,4.84,0.8
64.284167,57.860556,1313,HR1313,5.71,1.09
64.179583,53.611944,1314,HR1314,5.19,0.05
63.65125,10.011111,1315,HR1315,5.22,-0.1
66.761667,80.824167,1317,HR1317,5.43,1.17
63.59875,-10.256389,1318, 39    Eri,4.87,1.17
63.88375,8.892222,1320, 49Mu  Tau,4.29,-0.06
64.560833,50.295556,1324,HR1324,4.61,0.04
63.817917,-7.652778,1325, 40Omi2Eri,4.43,0.82
63.500417,-42.294444,1326,   Alp Hor,3.86,1.1
65.167917,65.140556,1327,HR1327,5.27,0.81
64.315,20.578611,1329, 50Ome2Tau,4.94,0.26
64.805417,50.048889,1330,HR1330,5.45,0.22
64.596667,21.579167,1331, 51    Tau,5.65,0.28
64.33,-6.471944,1332,HR1332,5.94,1.08
65.047917,50.920833,1333,HR1333,5.55,-0.01
65.448333,60.735556,1335,HR1335,5.39,1.49
63.60625,-62.473889,1336,   Alp Ret,3.35,0.91
65.06,41.808056,1337,HR1337,5.92,0.94
64.006667,-51.486667,1338,   Gam Dor,4.25,0.3
64.85875,21.142222,1339, 53    Tau,5.35,-0.08
63.702917,-62.191944,1340,HR1340,5.45,1.1
64.902917,21.773611,1341, 56    Tau,5.38,-0.14
65.465833,56.506667,1342,HR1342,5.88,
65.1025,34.566667,1343, 54    Per,4.93,0.94
64.56625,-20.715556,1345,HR1345,6.0,1.67
64.948333,15.6275,1346, 54Gam Tau,3.65,0.99
64.47375,-33.798333,1347, 41Ups4Eri,3.56,-0.12
65.08875,27.350833,1348, 52Phi Tau,4.95,1.15
65.388333,46.498889,1350, 53    Per,4.85,-0.03
64.990417,14.035278,1351, 57    Tau,5.59,0.28
64.120417,-59.301944,1355,   Eps Ret,4.44,1.08
65.15125,15.095278,1356, 58    Tau,5.26,0.22
65.171667,6.130833,1360,HR1360,5.77,0.92
65.178333,-7.5925,1363,HR1363,5.85,-0.13
64.819167,-44.268056,1364,HR1364,5.34,1.08
65.362917,-0.098056,1366,HR1366,5.86,1.32
65.1625,-20.639722,1367,HR1367,5.38,-0.02
65.514583,14.077222,1368, 60    Tau,5.72,0.32
65.645417,25.629167,1369, 59Chi Tau,5.37,-0.05
65.595,20.821389,1370,HR1370,5.91,1.66
64.4175,-63.255556,1372,   The Ret,5.87,-0.07
65.73375,17.5425,1373, 61Del1Tau,3.76,0.98
65.885,20.982222,1375,HR1375,5.99,0.03
65.854167,16.777222,1376, 63    Tau,5.64,0.3
66.121667,34.130556,1377, 55    Per,5.73,-0.06
66.155833,33.959722,1379, 56    Per,5.76,0.4
66.024167,17.443889,1380, 64Del2Tau,4.8,0.15
65.96625,9.460833,1381, 66    Tau,5.12,0.07
65.92,-3.745556,1383, 42Xi  Eri,5.17,0.08
65.77375,-24.892222,1384,HR1384,5.83,1.51
66.237917,19.041667,1385,HR1385,5.98,0.37
66.342083,22.293889,1387, 65Kap1Tau,4.22,0.13
66.354167,22.199722,1388, 67Kap2Tau,5.28,0.25
66.3725,17.928056,1389, 68Del3Tau,4.29,0.05
66.52625,31.438889,1390,HR1390,5.28,0.97
66.577083,22.813611,1392, 69Ups Tau,4.28,0.26
66.009167,-34.016944,1393, 43    Eri,3.96,1.49
66.586667,15.618333,1394, 71    Tau,4.49,0.25
65.472083,-63.386389,1395,   Eta Ret,5.24,0.96
66.651667,14.713611,1396, 73Pi  Tau,4.69,0.98
66.822917,22.996389,1399, 72    Tau,5.53,-0.1
68.377917,72.528611,1401,HR1401,5.94,0.3
66.87,11.2125,1402,HR1402,5.88,0.05
67.003333,21.62,1403,HR1403,5.72,0.27
67.11,16.359722,1407, 75    Tau,4.97,1.13
67.0975,14.740833,1408, 76    Tau,5.9,0.32
67.154167,19.180278,1409, 74Eps Tau,3.53,1.01
67.14375,15.962222,1411, 77The1Tau,3.84,0.95
67.165417,15.870833,1412, 78The2Tau,3.4,0.18
67.209167,13.0475,1414, 79    Tau,5.03,0.23
67.13375,1.380833,1415,HR1415,5.55,-0.1
66.272083,-61.238333,1416,HR1416,5.94,1.54
68.0075,53.910833,1417,  1    Cam,5.77,0.18
67.1625,-19.458333,1421,HR1421,5.96,1.22
67.535833,15.638056,1422, 80    Tau,5.58,0.32
67.27875,-13.048333,1423,HR1423,5.6,-0.23
64.49625,-80.213889,1426,   Del Men,5.69,0.84
67.640417,16.193889,1427,HR1427,4.78,0.17
67.662083,15.691944,1428, 81    Tau,5.48,0.26
67.655417,13.724444,1430, 83    Tau,5.4,0.26
66.94125,-62.520833,1435,HR1435,5.75,1.01
67.969583,-0.043889,1437, 45    Eri,4.91,1.32
67.667917,-35.653611,1439,HR1439,5.96,1.0
69.100833,64.261667,1440,HR1440,5.94,-0.03
68.155833,-3.209167,1441,HR1441,5.81,-0.14
67.70875,-44.953889,1443,   Del Cae,5.07,-0.19
68.462083,14.844444,1444, 86Rho Tau,4.65,0.25
68.658333,28.961111,1445,HR1445,5.88,-0.06
68.534583,5.568611,1448,HR1448,5.68,0.05
68.478333,-6.738889,1449, 46    Eri,5.72,-0.13
68.548333,-8.231389,1451, 47    Eri,5.11,1.7
68.54875,-8.970278,1452,HR1452,5.26,1.47
68.3775,-29.766667,1453, 50Ups1Eri,4.51,0.98
69.1725,41.264722,1454, 58    Per,4.25,1.22
65.24125,-81.58,1456,   Nu  Men,5.79,0.35
68.98,16.509167,1457, 87Alp Tau,0.85,1.54
68.91375,10.160833,1458, 88    Tau,4.25,0.18
69.079583,-3.3525,1463, 48Nu  Eri,3.93,-0.21
68.8875,-30.562222,1464, 52Ups2Eri,3.82,0.98
68.499167,-55.045,1465,   Alp Dor,3.27,-0.1
69.992083,53.473056,1466,  2    Cam,5.35,0.32
69.977917,53.079722,1467,  3    Cam,5.05,1.07
69.307083,0.998333,1469,HR1469,5.31,-0.12
69.565833,20.684722,1471,HR1471,5.92,-0.05
69.539167,16.033333,1472, 89    Tau,5.79,0.31
69.539583,12.510833,1473, 90    Tau,4.27,0.12
69.400417,-2.473333,1474, 51    Eri,5.23,0.28
68.391667,-62.823611,1475,HR1475,5.79,1.04
69.788333,15.799722,1478, 91Sig1Tau,5.07,0.15
69.81875,15.918056,1479, 92Sig2Tau,4.69,0.15
69.775833,7.870833,1480,HR1480,5.39,0.26
69.545,-14.303889,1481, 53    Eri,3.87,1.09
70.350417,48.300833,1482,HR1482,5.67,-0.02
69.723333,-12.123056,1483,HR1483,5.01,0.07
70.014167,12.197778,1484, 93    Tau,5.46,-0.12
69.832083,-14.359167,1487,HR1487,5.45,1.06
70.459583,38.280278,1489,HR1489,5.99,0.57
70.3325,28.615,1490,HR1490,5.78,-0.03
69.19,-62.0775,1492,HR1492,5.4,1.58
70.84,49.973889,1493,HR1493,5.87,0.02
70.72625,43.365,1494, 59    Per,5.29,0.0
70.028333,-24.4825,1495,HR1495,5.58,0.92
70.110417,-19.671667,1496, 54    Eri,4.32,1.61
70.56125,22.956944,1497, 94Tau Tau,4.28,-0.13
70.140417,-41.863889,1502,   Alp Cae,4.45,0.34
70.514583,-37.144444,1503,   Bet Cae,5.05,0.37
71.1075,11.146111,1507,HR1507,5.4,0.25
71.022083,-8.503611,1508, 56    Eri,5.9,-0.11
70.78875,-30.765556,1509,HR1509,5.68,1.41
72.00125,56.757222,1511,  4    Cam,5.3,0.25
71.033333,-18.666667,1513,HR1513,5.53,0.02
71.685,40.312778,1514,HR1514,5.97,0.93
70.693333,-50.481389,1516,   Lam Pic,5.31,0.98
71.507083,11.705556,1519,HR1519,5.37,0.19
71.375417,-3.254722,1520, 57Mu  Eri,4.02,-0.15
71.2675,-21.283611,1521,HR1521,5.72,1.47
75.08625,81.193889,1523,HR1523,5.07,1.28
73.021667,63.505278,1527,HR1527,5.44,1.57
72.329167,32.588333,1528,HR1528,5.86,0.24
72.303333,31.437222,1529,HR1529,5.58,1.12
71.087917,-59.732778,1530,   Kap Dor,5.27,0.2
71.90125,-16.934444,1532, 58    Eri,5.51,0.63
72.4775,37.488333,1533,HR1533,4.88,1.44
72.78875,48.740833,1535,HR1535,5.66,0.99
72.15125,-5.673889,1536,HR1536,5.78,0.62
72.135417,-16.329444,1538, 59    Eri,5.77,0.55
70.76625,-70.931111,1541,   Mu  Men,5.54,-0.12
73.5125,66.342778,1542,  9Alp Cam,4.29,0.03
72.46,6.961389,1543,  1Pi 3Ori,3.19,0.45
72.652917,8.900278,1544,  2Pi 2Ori,4.36,0.01
72.84375,18.839722,1547, 97    Tau,5.1,0.21
72.548333,-16.217222,1549, 60    Eri,5.03,0.98
73.199167,42.586667,1550,HR1550,5.71,0.11
73.158333,36.703056,1551,  2    Aur,4.78,1.41
72.801667,5.605,1552,  3Pi 4Ori,3.69,-0.17
73.19625,27.8975,1554,HR1554,5.97,0.37
73.762917,55.259167,1555,  5    Cam,5.52,0.04
73.133333,14.250556,1556,  4Omi1Ori,4.74,1.84
72.8675,-34.906389,1559,HR1559,5.86,0.08
73.22375,-5.452778,1560, 61Ome Eri,4.39,0.25
74.029583,52.869444,1561,HR1561,5.75,0.11
73.345,2.508056,1562,  5    Ori,5.33,1.64
72.73,-53.461389,1563,   Iot Pic,5.61,0.33
73.562917,2.440556,1567,  8Pi 5Ori,3.72,-0.18
74.321667,53.752222,1568,  7    Cam,4.47,-0.02
73.695417,11.426111,1569,  6    Ori,5.19,0.12
73.724167,10.150833,1570,  7Pi 1Ori,4.65,0.09
73.699167,7.779167,1571,HR1571,5.33,1.22
73.71125,0.4675,1574,HR1574,5.99,-0.12
73.959583,15.04,1576,HR1576,5.81,-0.08
74.248333,33.166111,1577,  3Iot Aur,2.69,1.53
73.778333,-16.740556,1579,HR1579,5.7,0.96
74.092917,13.514444,1580,  9Omi2Ori,4.07,1.15
73.8275,-16.417778,1581,HR1581,5.72,0.88
74.100833,-5.171389,1582, 62    Eri,5.51,-0.13
74.342917,17.153611,1585,HR1585,5.48,1.31
74.452917,23.948611,1586, 99    Tau,5.79,1.11
76.165833,74.066944,1589,HR1589,5.96,
74.539167,25.050278,1590, 98    Tau,5.81,0.0
74.814167,37.890278,1592,  4Ome Aur,4.94,0.04
75.07625,39.394722,1599,  5    Aur,5.95,0.41
74.637083,1.714167,1601, 10Pi 6Ori,4.47,1.4
75.854583,60.442222,1603, 10Bet Cam,4.03,0.92
74.755417,-16.375833,1604,HR1604,5.66,0.43
75.492083,43.823333,1605,  7Eps Aur,2.99,0.54
74.96,-10.263333,1608, 63    Eri,5.38,0.8
74.9825,-12.5375,1611, 64    Eri,4.79,0.26
75.619583,41.075833,1612,  8Zet Aur,3.75,1.22
75.359583,-7.173889,1617, 65Psi Eri,4.81,-0.19
75.459583,0.722222,1618,HR1618,5.92,1.27
75.77375,21.59,1620,102Iot Tau,4.64,0.16
75.356667,-20.051944,1621,HR1621,4.91,-0.05
76.535417,58.9725,1622, 11    Cam,5.08,-0.08
75.689583,-4.209722,1625,HR1625,5.85,1.21
75.540833,-26.275,1628,HR1628,5.02,1.07
73.796667,-74.936944,1629,   Eta Men,5.47,1.52
75.687083,-22.795,1634,  1    Lep,5.75,1.2
75.595,-31.771389,1635,HR1635,5.94,1.17
76.669167,51.597778,1637,  9    Aur,5.0,0.33
76.142083,15.404167,1638, 11    Ori,4.68,-0.06
76.62875,41.234444,1641, 10Eta Aur,3.17,-0.18
78.093333,73.946667,1643,HR1643,5.43,-0.12
75.972083,-24.387778,1645,HR1645,5.61,0.1
75.7025,-49.151389,1649,   Eta1Pic,5.38,0.42
76.101667,-35.483333,1652,   Gam1Cae,4.55,1.2
76.365417,-22.371111,1654,  2Eps Lep,3.19,1.46
76.3175,-26.1525,1655,HR1655,5.73,1.17
76.8625,18.645,1656,104    Tau,5.0,0.65
76.690417,-4.655,1657, 66    Eri,5.12,-0.06
76.951667,20.418333,1658,106    Tau,5.3,0.09
77.0275,24.265278,1659,103    Tau,5.5,0.06
76.98125,21.704722,1660,105    Tau,5.89,0.19
76.241667,-49.577778,1663,   Eta2Pic,5.03,1.49
76.970417,8.498333,1664, 14    Ori,5.34,0.33
76.854167,-12.490556,1665,HR1665,5.97,0.6
76.9625,-5.086389,1666, 67Bet Eri,2.79,0.13
77.67875,46.962222,1668,HR1668,5.68,0.42
77.084167,-8.665,1671,HR1671,5.78,-0.06
77.331667,9.829444,1672, 16    Ori,5.43,0.24
77.181667,-4.456111,1673, 68    Eri,5.12,0.44
76.3775,-57.472778,1674,   Zet Dor,4.72,0.52
77.425,15.597222,1676, 15    Ori,4.82,0.32
